doc_id,date,date_str,year,month,quarter,chair_era,is_crisis,is_hiking,is_post_covid,word_count,chair_bernanke,chair_greenspan,chair_powell,chair_yellen,q_1,q_2,q_3,q_4,treasury_2yr_level,treasury_2yr_trend,treasury_2yr_vol,treasury_10yr_level,treasury_10yr_trend,treasury_10yr_vol,vix_level,vix_trend,vix_vol,dxy_level,dxy_trend,dxy_vol,breakeven_5yr_level,breakeven_5yr_trend,breakeven_5yr_vol,hy_spread_level,hy_spread_trend,hy_spread_vol,hawkishness,uncertainty,concern,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,sbert_pca_0,sbert_pca_1,sbert_pca_2,sbert_pca_3,sbert_pca_4,sbert_pca_5,sbert_pca_6,sbert_pca_7,sbert_pca_8,sbert_pca_9
fomc_statement_20000516,2000-05-16,20000516,2000,5,2,greenspan,0,1,0,212,0,1,0,0,0,1,0,0,0.9936425302073562,0.8991194558913788,0.5225114407272566,0.9145785485088749,0.9432114882506529,0.4839141975627833,0.3404089021115468,0.271885711061691,0.10639868877389766,0.7809449343902721,0.859725558299023,0.69704024570403,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,2.439,3.4146,0.4878,0.00057687715,0.42745298,0.0011020402,0.00024211156,0.00047850425,0.56951267,0.00027709152,0.00035769492,-0.3839084,0.04446459,-0.046138644,0.26629993,0.00722822,0.16331163,0.1263998,0.100804366,0.102902226,0.009961046
fomc_statement_20000628,2000-06-28,20000628,2000,6,2,greenspan,0,0,0,187,0,1,0,0,0,1,0,0,1.0,0.3926124478625199,0.36134383066981157,0.9246707295899017,0.44072221976368553,0.3068712618715204,0.24592654985221102,0.19565797949118197,0.0737508791729575,0.7806181259318441,0.18415856089022642,0.5790462188166161,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.5525,2.7624,0.5525,0.00063389726,0.00051603303,0.24298759,0.0002660425,0.00052580086,0.7543731,0.00030447997,0.00039305046,-0.16445757,0.091196,-0.042963147,0.079810984,-0.009030251,-0.18337141,-0.15206577,0.1867734,0.0984141,0.15409373
fomc_statement_20000822,2000-08-22,20000822,2000,8,3,greenspan,0,0,0,190,0,1,0,0,0,0,1,0,0.9519349347574233,0.5230782719791576,0.16903566239892687,0.8746662405725691,0.4886157454529363,0.2116276263853698,0.17704408554372814,0.2289178095717221,0.033850007691804886,0.8113865003938523,0.6492810860468736,0.3267402213905495,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,1.087,2.1739,1.087,0.0006752184,0.0005496711,0.10974747,0.00028338475,0.0005600757,0.8874411,0.0003243278,0.0004186718,-0.1745712,0.095065296,-0.03167793,0.08533928,-0.009157492,-0.15203983,-0.13232595,0.14357695,0.09802433,0.16778274
fomc_statement_20001003,2000-10-03,20001003,2000,10,4,greenspan,0,0,0,200,0,1,0,0,0,0,0,1,0.9245729722382153,0.49478312060823937,0.1605736079932878,0.8404547868942842,0.6804111165198922,0.0663555509592016,0.1733943936788826,0.3424483635731044,0.07853622465223126,0.8945214068694871,0.6348493958436976,0.46387060520389195,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,2.0619,1.0309,1.0309,0.00059700396,0.00048599957,0.31775108,0.00025055866,0.0004951989,0.67976314,0.00028675902,0.00037017465,-0.1691136,0.07829273,-0.054596387,0.068544194,-0.016212305,-0.18168704,-0.13572101,0.24614537,0.14263418,0.14172989
fomc_statement_20001115,2000-11-15,20001115,2000,11,4,greenspan,0,0,0,204,0,1,0,0,0,0,0,1,0.8930552962379372,0.5989453511529742,0.11954539042023173,0.8335674082312361,0.646944284639554,0.11575917403519657,0.30186942410602163,0.29947387970228834,0.1201221364555495,0.9469248373071371,0.5230797168904339,0.3120139195516366,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,3.0151,2.0101,1.005,0.00060396123,0.0004916632,0.28085265,0.00025347856,0.0005009697,0.71663266,0.00029010078,0.0003744885,-0.119901426,0.08185285,-0.031406786,0.091057345,0.01473047,-0.17326662,-0.10983229,0.20206873,0.11083118,0.18430376
fomc_statement_20001219,2000-12-19,20001219,2000,12,4,greenspan,0,0,0,176,0,1,0,0,0,0,0,1,0.8601906615971484,0.2935731553039318,0.4963456498011331,0.7931302609997735,0.3627915209983627,0.3916481376148371,0.3136157100631725,0.2361617196940133,0.08278985750496934,0.9363772946355526,0.27753954713456863,0.4668040283031781,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,1.7647,1.7647,2.3529,0.10368856,0.00064208166,0.27081475,0.0003310273,0.0006542355,0.6230014,0.00037885367,0.0004890588,-0.24648158,0.09586382,0.0006107781,0.0617733,0.007521175,-0.1816118,-0.05484861,0.049740598,0.08095089,0.2113293
fomc_statement_20010103,2001-01-03,20010103,2001,1,1,greenspan,0,0,0,248,0,1,0,0,1,0,0,0,0.8171275142199366,0.1942207247266305,0.6195862280621426,0.7445806486570719,0.34462539275125026,0.39910284916489996,0.32557288024264436,0.2961187461504826,0.1113170135294656,0.8958334441757971,0.0,0.7954526729527495,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.4184,0.8368,1.2552,0.00047574312,0.26864845,0.0009088376,0.00019966626,0.00039461622,0.7288492,0.00022851377,0.00029498636,-0.32513508,0.041656077,0.04751189,0.21422265,-0.18490048,0.16204295,0.036716443,0.06413474,0.123404406,-0.040378463
fomc_statement_20010131,2001-01-31,20010131,2001,1,1,greenspan,0,0,0,277,0,1,0,0,1,0,0,0,0.7288219619411141,0.39808610042962544,0.43395810800442536,0.7114752334783399,0.7610855423286278,0.2063619284002965,0.30732019009717365,0.11478167653240176,0.16126923709496102,0.8219042744594818,0.5127866270712077,0.24673172007953842,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.3731,1.1194,0.7463,0.00042831758,0.12341361,0.0008182631,0.00017976206,0.000355278,0.87433344,0.00020573386,0.00026557996,-0.22309549,0.025336027,0.08788532,0.13387124,-0.27673724,0.11186683,-0.13763796,0.1561141,0.041696765,-0.083872795
fomc_statement_20010320,2001-03-20,20010320,2001,3,1,greenspan,1,0,0,255,0,1,0,0,1,0,0,0,0.6792736954023573,0.36823778448589006,0.402513123733105,0.6849109295904552,0.49663672168871986,0.19872408087284765,0.2972613256573228,0.4081123142240548,0.1747036882971216,0.8668597590849552,0.574986189405061,0.3137780761008576,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.0,2.439,1.626,0.00047142786,0.00038377257,0.07348194,0.00019785519,0.00039103688,0.9245551,0.00022644104,0.0002923107,-0.2166261,-0.02267757,0.13474433,0.084484585,-0.2951259,0.031053022,-0.16959687,0.1104496,0.006732449,-0.04269241
fomc_statement_20010418,2001-04-18,20010418,2001,4,2,greenspan,1,0,0,305,0,1,0,0,0,1,0,0,0.6386508852257183,0.5332865713892055,0.26194996027611195,0.6720911266563387,0.7497897951055451,0.22783408311357017,0.37094596526476437,0.2948474063068612,0.14941608738435622,0.9242172283674481,0.6795636767618809,0.4615408155407194,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.339,2.0339,1.3559,0.21371995,0.06610658,0.0007222893,0.00015868637,0.00031362442,0.7185627,0.00018161316,0.00023444279,-0.12519157,-0.025461257,0.17459247,0.056013465,-0.22387184,0.20691565,-0.10869759,-0.03911895,-0.0016941577,0.02643
fomc_statement_20010515,2001-05-15,20010515,2001,5,2,greenspan,1,0,0,278,0,1,0,0,0,1,0,0,0.628575959577179,0.5909791199569122,0.22370612737879264,0.7238481122198963,0.7891976811081118,0.26527784959580814,0.32240243030736243,0.12620445815251377,0.1822895050860313,0.9363020330514673,0.5038288157681895,0.1434532338778589,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.7435,2.974,1.8587,0.19410163,0.00032443492,0.0007613889,0.00016726348,0.00033057606,0.80387616,0.00019142948,0.0002471146,-0.10725556,0.016031146,0.10708239,0.10766035,-0.28330627,0.14980525,-0.14590509,0.09412095,0.04962734,-0.011517553
fomc_statement_20010627,2001-06-27,20010627,2001,6,2,greenspan,1,0,0,225,0,1,0,0,0,1,0,0,0.6188242977526992,0.39550584315542925,0.3221619695128441,0.7529656188733318,0.5051998052838873,0.18155454435768825,0.21731472287154918,0.2611968649060365,0.03925199259323834,0.9971792199535301,0.5732144655681267,0.24913616524288767,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.4587,0.9174,1.8349,0.0005085685,0.12717158,0.00097147113,0.00021344287,0.00042184404,0.8701534,0.00024428082,0.0003153399,-0.34399185,0.043638766,-0.011043444,0.20434669,-0.12793224,0.20576921,0.0027542338,-0.07862739,0.10849009,-0.09650454
fomc_statement_20010821,2001-08-21,20010821,2001,8,3,greenspan,1,0,0,223,0,1,0,0,0,0,1,0,0.5777363563995378,0.4203940528827486,0.2907516353619329,0.7072343975007049,0.5010288976412799,0.1994178430460038,0.23425355949230142,0.23481938417125472,0.058005751166260965,0.9581257599529835,0.16502821634258824,0.5348326758380837,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.4651,0.9302,1.8605,0.00054055627,0.19211806,0.0010325721,0.00022686792,0.00044837702,0.8050387,0.0002596455,0.00033517403,-0.3463151,0.06070459,-0.0027959794,0.22287516,-0.091598295,0.17467296,-0.024720348,-0.0461152,0.102458425,-0.08242912
fomc_statement_20010917,2001-09-17,20010917,2001,9,3,greenspan,1,0,0,239,0,1,0,0,0,0,1,0,0.5417372032288884,0.36567005273244235,0.5351686347110057,0.6661383337163171,0.48436739390184547,0.2293293345054036,0.25886830361455093,0.42207636502122814,0.18687112167917314,0.9079977754106014,0.3830784350230584,0.32413097803076957,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.0,2.5974,0.8658,0.00052947365,0.09622039,0.0010114489,0.00022221662,0.00043918428,0.9009946,0.00025432216,0.0003283022,-0.32396677,0.00039702654,0.11401322,0.18508153,-0.14004496,0.08829449,-0.09767975,-0.07234301,0.07082216,-0.038120165
fomc_statement_20011002,2001-10-02,20011002,2001,10,4,greenspan,1,0,0,196,0,1,0,0,0,0,0,1,0.48502729149756774,0.0,1.0,0.6388188070446326,0.4867349648183388,0.2177271317027768,0.39570735853795175,0.6402931040157225,0.47880234678773254,0.8872280122495875,0.4034524961315074,0.26390719312469924,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.0,2.139,1.6043,0.0006110295,0.20163512,0.0011671535,0.00025644508,0.00050683273,0.79515094,0.00029349592,0.00037887125,-0.40375748,0.019600034,0.051819578,0.27629873,-0.13612089,0.0067023635,0.0019181967,-0.06152751,0.12707698,0.030507196
fomc_statement_20011106,2001-11-06,20011106,2001,11,4,greenspan,1,0,0,195,0,1,0,0,0,0,0,1,0.39318989835704177,0.43685258714631064,0.2975603840223345,0.5951715180353687,0.537626676107448,0.19365660065153323,0.4391811525607094,0.22499659126706129,0.09700446288266218,0.90359307720083,0.6109379911917399,0.26003284169435703,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.0,2.6882,2.6882,0.15698396,0.00051583303,0.0012103824,0.0002659394,0.0005255971,0.839801,0.00030436198,0.0003928981,-0.4120658,0.06904894,0.05039961,0.2563385,-0.1647357,0.063788,-0.006451957,-0.019999806,0.054461807,-0.009213254
fomc_statement_20011211,2001-12-11,20011211,2001,12,4,greenspan,0,0,0,215,0,1,0,0,0,0,0,1,0.4083965786219337,0.9698635970790486,0.7288900328928644,0.6245496645497752,0.9920785945036954,0.6190707034145165,0.3203506365550683,0.11639812120043819,0.18117795919274285,0.9441389739829922,0.5688912152407927,0.2183579220078698,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.4854,2.9126,1.4563,0.18000108,0.07350814,0.0010115972,0.0002222387,0.00043922794,0.744235,0.00025434745,0.00032833483,-0.3477795,0.06856769,0.07752529,0.25684902,-0.1856177,0.07190052,-0.010366619,-0.02275518,0.117791764,-0.004882559
fomc_statement_20020130,2002-01-30,20020130,2002,1,1,greenspan,0,0,0,153,0,1,0,0,1,0,0,0,0.4475293128729779,0.500857998171274,0.32706743655934206,0.6966070939130111,0.560893038898969,0.1513371080890084,0.23787261171106777,0.2641481223758633,0.031903779985344334,0.9750938438070542,0.6240740797260467,0.3082081704728081,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.6803,1.3605,2.0408,0.0009145639,0.00074451376,0.0017474889,0.00038383648,0.0007586064,0.99444467,0.00043929266,0.00056707894,-0.25843456,0.07395172,0.08651753,0.0857714,-0.18790834,-0.1610718,-0.114059076,-0.08384603,0.103203095,0.047062073
fomc_statement_20020319,2002-03-19,20020319,2002,3,1,greenspan,0,0,0,277,0,1,0,0,1,0,0,0,0.468293662294767,0.9260242744592107,0.5907573278817144,0.6909800019221695,0.8258729034827633,0.3446726821448886,0.2218513223731236,0.16781591901790877,0.10589355837071146,1.0,0.3847692791327252,0.1646301744752845,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.0,0.3704,0.3704,0.000494004,0.03352339,0.00094369217,0.00020733023,0.00040976316,0.96387815,0.00023728503,0.0003063091,-0.35211766,0.041957617,0.059623517,0.10525447,-0.12584676,-0.048491947,-0.07113856,-0.100617096,0.050279967,-0.038716942
fomc_statement_20020507,2002-05-07,20020507,2002,5,2,greenspan,0,0,0,199,0,1,0,0,0,1,0,0,0.5033133370154266,0.3588561694452447,0.3765403834778326,0.7261665809073192,0.5118489179979644,0.1574947860109968,0.1884231014431157,0.3228027777647175,0.06913402409399091,0.9600631533867054,0.21994249909201066,0.4008129378654378,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.0,1.5789,0.5263,0.0006495248,0.0005287549,0.0012406893,0.0002726013,0.00053876353,0.9960549,0.00031198637,0.00040274038,-0.33981588,0.12039584,0.038083665,-0.11405285,-0.08053131,-0.09676626,-0.024696298,-0.1977735,-0.023807272,-0.12686917
fomc_statement_20020626,2002-06-26,20020626,2002,6,2,greenspan,0,0,0,222,0,1,0,0,0,1,0,0,0.4577878223752001,0.3643548730538473,0.37390449931813513,0.6915936327936361,0.4540204451918397,0.25039859006842824,0.24442768000309095,0.43137303762770995,0.17913140063302496,0.8439481425714606,0.20229698425439574,0.4582088934877873,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.939,0.4695,0.4695,0.00057047093,0.0004644,0.0010897366,0.00023942292,0.00047319048,0.99653494,0.00027401443,0.00035372275,-0.31738025,0.102856874,-0.0043360367,-0.06222402,-0.15954718,-0.08915685,-0.047341913,-0.19236307,0.0048929527,-0.062826455
fomc_statement_20020813,2002-08-13,20020813,2002,8,3,greenspan,0,0,0,196,0,1,0,0,0,0,1,0,0.3451860798128852,0.20633290329045434,0.660532770351377,0.597421761569503,0.4178873301765722,0.33058413913163387,0.49542576744006345,0.4199032390015468,0.2915425793712813,0.7390902959578862,0.5644504604040324,0.3494654229015499,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.0,1.5957,2.1277,0.00060387555,0.0004915935,0.001153516,0.00025344262,0.0005008987,0.99633217,0.0002900597,0.00037443542,-0.28506464,0.112981796,0.07160388,-0.102808625,-0.15725131,-0.13983291,-0.012889862,-0.19261545,0.040033683,-0.06792725
fomc_statement_20020924,2002-09-24,20020924,2002,9,3,greenspan,0,0,0,234,0,1,0,0,0,0,1,0,0.2983136065321479,0.5041647356488846,0.21858285957543705,0.4983402501114343,0.44399699075098475,0.30900210283192864,0.4678598226532466,0.443661872499283,0.244330846714018,0.7566118992527842,0.5011155298232549,0.13987111501352378,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.0,1.7699,1.7699,0.0005136398,0.00041813578,0.0009812401,0.00021557127,0.00042605057,0.9968801,0.00024671672,0.00031848438,-0.28561237,0.111694515,0.03381776,-0.095993996,-0.0832921,-0.13811342,-0.052337825,-0.19809188,0.013082936,-0.060667936
fomc_statement_20021106,2002-11-06,20021106,2002,11,4,greenspan,0,0,0,275,0,1,0,0,0,0,0,1,0.26496415427605857,0.6199757004897479,0.38244822900759584,0.4712002841330442,0.8380205336991637,0.41399719047865285,0.4825969708092654,0.1219564716557979,0.209315038129473,0.7598048299541622,0.43122323720345374,0.13274151474664714,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.7519,0.7519,1.1278,0.00042476022,0.0003457821,0.00081140856,0.00017826908,0.0003523273,0.99742,0.00020402517,0.00026337424,-0.3236471,0.086520374,-0.049658917,-0.028950337,-0.1872123,-0.014278434,0.10363053,-0.11187364,-0.025106471,-0.032078743
fomc_statement_20021210,2002-12-10,20021210,2002,12,4,greenspan,0,0,0,192,0,1,0,0,0,0,0,1,0.26839303193812214,0.7389931986422336,0.2780944413781838,0.49869343887599743,0.7344780280568218,0.20009005981005568,0.36075360778934756,0.19746907456426988,0.1383041045883712,0.7270493041136015,0.47347602755404444,0.1570724820835207,0.768508840444986,0.6882263312845411,0.06602488420670241,0.0,0.0,0.0,0.0,0.0,0.5405,0.00061836623,0.00050338986,0.0011811882,0.00025952427,0.00051291834,0.99624413,0.00029702,0.0003834204,-0.32111233,0.106496274,0.01017904,-0.09482603,-0.14985569,-0.10338209,-0.015362911,-0.22732075,-0.008371621,-0.110272124
